sku;import_decision;import_reason;designation_final;measure_final;weight_final;source_engine_file;source_id;total_occurrences_global;engine_models_all;source_pages_all;source_ids_all;compacted_type
X59501100005;import_superseded;relacion superseded clara;CRANKCASE;;2083.000 k EM;engine_16V4000M73.json;1400053;4;16V4000M73;26, 380, 734, 1089;1400053, 1403225, 1406394, 1409572;superseded
X59301300013;import_superseded;ya existe en WordPress/product-export | relacion superseded clara;CYLINDER LINER SIZE;;;engine_16V4000M73.json;1400068;4;16V4000M73;28, 382, 736, 1091;1400068, 1403240, 1406409, 1409587;superseded
X59301300014;import_superseded;ya existe en WordPress/product-export | relacion superseded clara;CYLINDER LINER SIZE 2;;;engine_16V4000M73.json;1400069;4;16V4000M73;28, 382, 736, 1091;1400069, 1403241, 1406410, 1409588;superseded
X59501400006;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;OIL PAN;;144.000 kg;engine_16V4000M73.json;1400108;8;16V4000M73, 16V4000M73L;22, 33, 387, 507, 741, 852, 1096, 1195;1400108, 1403280, 1406449, 1409627, 1500072, 1503278, 1505741, 1508228;superseded
X00021778;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;F/W HSG ASM;;246.500 kg;engine_16V4000M73.json;1400143;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;27, 36, 38, 392, 432, 512, 746, 828, 857, 1101, 1138, 1200, 1224, 1511;1400143, 1403314, 1406483, 1409661, 1500100, 1503306, 1505769, 1508256, 1700143, 1703888, 1707628, 1711368, 1800132, 1803704;superseded
5280330362;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | ya existe en WordPress/product-export | relacion superseded clara;THRUST WASHER;;9.260 kg;engine_16V4000M73.json;1400158;10;16V4000M73, 16V4000M73L, 20V4000M93L;28, 39, 393, 513, 747, 858, 1102, 1139, 1201, 1512;1400158, 1403329, 1406498, 1409676, 1500109, 1503315, 1505778, 1508265, 1800156, 1803727;superseded
X59402400005;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | relacion superseded clara;EQUIPMENT RACK;;262.600 kg;engine_16V4000M73.json;1400320;8;16V4000M73, 16V4000M73L;43, 55, 409, 528, 763, 873, 1118, 1216;1400320, 1403488, 1406657, 1409835, 1500223, 1503429, 1505892, 1508379;superseded
X59305200004;import_superseded;relacion superseded clara;IDLER GEAR FOR CAMSHAFT DRIVE;;13.92 KGM;engine_16V4000M73.json;1400336;12;16V4000M73, 16V4000M73L, 20V4000M93;44, 53, 56, 410, 449, 529, 764, 845, 874, 1119, 1217, 1241;1400336, 1403504, 1406673, 1409851, 1500239, 1503445, 1505908, 1508395, 1700322, 1704067, 1707807, 1711547;superseded
X00029037/31;import_superseded;relacion superseded clara;CRANKSHAFT LR ACCEPTANCE 16V-12CWT-STROKE190;;617.000;engine_16V4000M73.json;1400357;4;16V4000M73;60, 414, 768, 1123;1400357, 1403524, 1406693, 1409871;superseded
X00029037;import_superseded;conflictos detectados: designation_conflict | relacion superseded clara;CRANKSHAFT 16V-12CWT-STROKE190;;;engine_16V4000M73.json;1400359;8;16V4000M73, 16V4000M73L;48, 61, 415, 533, 769, 878, 1124, 1221;1400359, 1403526, 1406695, 1409873, 1500258, 1503464, 1505927, 1508414;superseded
X00028593;import_superseded;ya existe en WordPress/product-export | relacion superseded clara;PLATE FLANGE VIB DAMPER HSG;;;engine_16V4000M73.json;1400408;8;16V4000M73, 16V4000M73L;55, 68, 422, 540, 776, 885, 1131, 1228;1400408, 1403574, 1406743, 1409921, 1500308, 1503514, 1505977, 1508464;superseded
X00035690;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | relacion superseded clara;PISTON EPSILON 15.2;;;engine_16V4000M73.json;1400433;18;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;60, 71, 73, 427, 467, 545, 781, 863, 890, 1136, 1171, 1233, 1259, 1544;1400433, 1403599, 1406768, 1409946, 1500319, 1500320, 1503525, 1503526, 1505988, 1505989, 1508475, 1508476, 1700415, 1704162, 1707902, 1711642, 1800405, 1803977;superseded
X52404100178;import_superseded;relacion superseded clara;CYLINDER HEAD W/VALVES;;;engine_16V4000M73.json;1400461;4;16V4000M73;80, 434, 788, 1143;1400461, 1403628, 1406797, 1409975;superseded
X52404200035;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | ya existe en WordPress/product-export | relacion superseded clara;GASKET FOR CYLINDER HEAD;;;engine_16V4000M73L.json;1500347;8;16V4000M73, 16V4000M73L;67, 80, 434, 552, 788, 897, 1143, 1240;1400463, 1403630, 1406799, 1409977, 1500347, 1503553, 1506016, 1508504;superseded
X52403500004;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | relacion superseded clara;CAMSHAFT GEAR;;;engine_16V4000M73.json;1400499;12;16V4000M73, 16V4000M73L, 20V4000M93L;74, 87, 441, 559, 795, 904, 1150, 1184, 1247, 1557;1400499, 1403668, 1406837, 1410015, 1500376, 1503582, 1506045, 1508533, 1800456, 1800466, 1804029, 1804039;superseded
X52405500012;import_superseded;relacion superseded clara;ROCKER ARM;;6.590 kg;engine_20V4000M93L.json;1804043;10;16V4000M73, 16V4000M73L, 20V4000M93L;76, 89, 443, 561, 797, 906, 1152, 1187, 1249, 1560;1400505, 1403674, 1406843, 1410021, 1500381, 1503587, 1506050, 1508538, 1800470, 1804043;superseded
5240540101;import_superseded;ya existe en WordPress/product-export | relacion superseded clara;ROLLER TAPPET;;0.34 KGM;engine_16V4000M73.json;1400514;8;16V4000M73;91, 92, 445, 446, 799, 800, 1154, 1155;1400514, 1400518, 1403683, 1403687, 1406852, 1406856, 1410030, 1410034;superseded
X52405500013;import_superseded;relacion superseded clara;ROCKER ARM INLET;;3.060 kg;engine_16V4000M73.json;1400522;10;16V4000M73, 16V4000M73L, 20V4000M93L;80, 93, 447, 565, 801, 910, 1156, 1191, 1253, 1564;1400522, 1403690, 1406859, 1410037, 1500401, 1503607, 1506070, 1508558, 1800488, 1804061;superseded
X52405500014;import_superseded;relacion superseded clara;ROCKER ARM EXHAUST;;1.340 kg;engine_20V4000M93L.json;1804062;10;16V4000M73, 16V4000M73L, 20V4000M93L;80, 93, 447, 565, 801, 910, 1156, 1191, 1253, 1564;1400523, 1403691, 1406860, 1410038, 1500402, 1503608, 1506071, 1508559, 1800489, 1804062;superseded
X52405500011;import_superseded;conflictos detectados: designation_conflict | ya existe en WordPress/product-export | relacion superseded clara;ADJUSTING SCREW;;;engine_16V4000M73.json;1400537;20;16V4000M73, 16V4000M73L, 20V4000M93L;82, 83, 95, 96, 449, 450, 567, 568, 803, 804, 912, 913, 1158, 1159, 1193, 1194, 1255, 1256, 1566, 1567;1400537, 1400542, 1403705, 1403710, 1406874, 1406879, 1410052, 1410057, 1500415, 1500420, 1503621, 1503626, 1506084, 1506089, 1508572, 1508577, 1800503, 1800508, 1804076, 1804081;superseded
X59407300002;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;BRACKET FOR HP PUMP;;4.212 kg;engine_16V4000M73.json;1400552;8;16V4000M73, 16V4000M73L;86, 100, 454, 571, 808, 916, 1163, 1259;1400552, 1403721, 1406890, 1410068, 1500425, 1503631, 1506094, 1508582;superseded
X59507300003;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;HP PUMP;;80.000 kg EM;engine_16V4000M73.json;1400558;12;16V4000M73, 16V4000M73L, 20V4000M93;87, 98, 101, 455, 494, 572, 809, 890, 917, 1164, 1260, 1286;1400558, 1403727, 1406896, 1410074, 1500433, 1503639, 1506102, 1508590, 1700550, 1704298, 1708038, 1711778;superseded
X59507300003/87;import_superseded;relacion superseded clara;HP PUMP W/ACCEPT CERTIFICAT;;;engine_16V4000M73.json;1400560;4;16V4000M73;101, 455, 809, 1164;1400560, 1403729, 1406898, 1410076;superseded
EX59407500009;import_superseded;relacion superseded clara;INJECTOR;;3.540 kg;engine_16V4000M73.json;1400563;4;16V4000M73;103, 457, 811, 1166;1400563, 1403732, 1406901, 1410079;superseded
RX59407500009;import_superseded;ya existe en WordPress/product-export | relacion superseded clara;INJECTOR;;3.590 kg;engine_16V4000M73.json;1400564;4;16V4000M73;103, 457, 811, 1166;1400564, 1403734, 1406902, 1410080;superseded
X00026990;import_superseded;relacion superseded clara;RAIL FUEL HIGH PRESS DOUBLE WALL A-BANK;;32.7 KGM;engine_16V4000M73.json;1400582;8;16V4000M73, 16V4000M73L;92, 106, 460, 577, 814, 922, 1169, 1265;1400582, 1403752, 1406921, 1410099, 1500450, 1503656, 1506119, 1508607;superseded
X00026991;import_superseded;relacion superseded clara;RAIL FUEL HIGH PRESS DOUBLE WALL B-BANK;;54.500 kg EM;engine_16V4000M73.json;1400583;8;16V4000M73, 16V4000M73L;92, 106, 460, 577, 814, 922, 1169, 1265;1400583, 1403753, 1406922, 1410100, 1500451, 1503657, 1506120, 1508608;superseded
X00042421;import_superseded;conflictos detectados: designation_conflict | relacion superseded clara;FUEL FILTER SPIN-ON;;;engine_16V4000M73.json;1400689;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;110, 121, 475, 517, 595, 829, 913, 940, 1184, 1221, 1283, 1309, 1598;1400689, 1403858, 1407027, 1410205, 1500545, 1503751, 1506214, 1508702, 1700687, 1704433, 1708173, 1711913, 1800663, 1804269;superseded
X59308300046;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | relacion superseded clara;CONNECTING PIECE F.ADDIT.FUEL FILTER;;;engine_16V4000M73.json;1400707;12;16V4000M73, 16V4000M73L, 20V4000M93;111, 123, 477, 519, 596, 831, 915, 941, 1186, 1284, 1311;1400707, 1403876, 1407045, 1410223, 1500551, 1503757, 1506220, 1508708, 1700704, 1704450, 1708190, 1711930;superseded
X59308300011;import_superseded;relacion superseded clara;BANJO SCREW;;79.300 g;engine_20V4000M93L.json;1800683;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;111, 123, 477, 519, 596, 831, 915, 941, 1186, 1222, 1284, 1311, 1599;1400719, 1403888, 1407057, 1410235, 1500565, 1503771, 1506234, 1508722, 1700716, 1704462, 1708202, 1711942, 1800683, 1804289;superseded
000912010118;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;SCREW;;85.500 g;engine_16V4000M73.json;1400726;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;111, 124, 478, 520, 596, 832, 916, 941, 1187, 1223, 1284, 1312, 1600;1400726, 1403895, 1407064, 1410242, 1500555, 1503761, 1506224, 1508712, 1700723, 1704469, 1708209, 1711950, 1800691, 1804297;superseded
0009902164;import_superseded;relacion superseded clara;THREADED NIPPLE;;151.400 g M30X 1,5 / M32 X1,5;engine_16V4000M90.json;1600756;15;16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;113, 124, 125, 479, 521, 598, 833, 917, 943, 1188, 1224, 1286, 1313, 1601;1400745, 1403914, 1407083, 1410261, 1500586, 1503792, 1506255, 1508743, 1600756, 1700742, 1704488, 1708228, 1711969, 1800709, 1804315;superseded
000125010521;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;WASHER;A 10,5;3,490 G;engine_16V4000M73L.json;1500605;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;114, 126, 480, 522, 599, 834, 918, 944, 1189, 1225, 1287, 1314, 1602;1400763, 1403932, 1407101, 1410279, 1500605, 1503811, 1506274, 1508762, 1700760, 1704506, 1708246, 1711988, 1800728, 1804334;superseded
000580008001;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;EYE BOLT;M 8;56 G;engine_16V4000M73L.json;1500607;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;114, 126, 480, 522, 599, 834, 918, 944, 1189, 1225, 1287, 1314, 1602;1400765, 1403934, 1407103, 1410281, 1500607, 1503813, 1506276, 1508764, 1700762, 1704508, 1708248, 1711990, 1800731, 1804337;superseded
X59408300033/89;import_superseded;relacion superseded clara;FUEL PREFILTER;;;engine_16V4000M73.json;1400771;4;16V4000M73;128, 482, 836, 1191;1400771, 1403940, 1407109, 1410287;superseded
XP59408300034;import_superseded;conflictos detectados: designation_conflict | relacion superseded clara;FILTER CARTRIDGE;ERSATZ FUER X;1.460 kg;engine_16V4000M73.json;1400774;8;16V4000M73;128, 129, 482, 483, 836, 837, 1191, 1192;1400772, 1400774, 1403941, 1403943, 1407110, 1407112, 1410288, 1410290;superseded
X00E50200724;import_superseded;relacion superseded clara;LEVEL MONITOR;WASSERSONDE,;28.500 g;engine_16V4000M73.json;1400782;4;16V4000M73;129, 483, 837, 1192;1400782, 1403951, 1407120, 1410298;superseded
X52408200010;import_superseded;relacion superseded clara;FUEL LINE TO PLATE-CORE COOLE;;0.2 KGM;engine_16V4000M73.json;1400811;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;117, 131, 132, 486, 527, 602, 840, 923, 947, 1195, 1231, 1290, 1319, 1608;1400811, 1403980, 1407149, 1410327, 1500631, 1503837, 1506300, 1508788, 1700796, 1704542, 1708282, 1712025, 1800771, 1804377;superseded
5840983726;import_superseded;relacion superseded clara;BRACKET;;52.800 g;engine_16V4000M73.json;1400813;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;117, 131, 132, 486, 527, 602, 840, 923, 947, 1195, 1231, 1290, 1319, 1608;1400813, 1403982, 1407151, 1410329, 1500633, 1503839, 1506302, 1508790, 1700798, 1704544, 1708284, 1712027, 1800773, 1804379;superseded
X59510100079;import_superseded;conflictos detectados: designation_conflict, weight_conflict | relacion superseded clara;EXHAUST TURBOCHARGER LEFT ZR205;;114.000 kg EM;engine_16V4000M73.json;1400855;8;16V4000M73, 16V4000M73L;123, 138, 492, 608, 846, 953, 1201, 1296;1400855, 1404024, 1407193, 1410371, 1500667, 1503873, 1506336, 1508824;superseded
X59510100080;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict, weight_conflict | relacion superseded clara;EXHAUST TURBOCHARGER RIGHT;;107 KG EM;engine_16V4000M73L.json;1500671;8;16V4000M73, 16V4000M73L;123, 138, 492, 608, 846, 953, 1201, 1296;1400859, 1404028, 1407197, 1410375, 1500671, 1503877, 1506340, 1508828;superseded
X00040711;import_superseded;conflictos detectados: weight_conflict | ya existe en WordPress/product-export | relacion superseded clara;BUSHING;;203.500 g;engine_16V4000M73.json;1400983;17;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;133, 147, 150, 153, 501, 618, 855, 963, 1210, 1245, 1248, 1251, 1305, 1622, 1625, 1628;1400983, 1404152, 1407318, 1410496, 1500792, 1503998, 1506461, 1508948, 1700978, 1701039, 1701100, 1800932, 1800992, 1801055, 1804538, 1804598, 1804661;superseded
X00040708;import_superseded;conflictos detectados: weight_conflict | ya existe en WordPress/product-export | relacion superseded clara;BUSHING;;325.200 g;engine_16V4000M73.json;1400984;17;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;133, 147, 150, 153, 501, 618, 855, 963, 1210, 1245, 1248, 1251, 1305, 1622, 1625, 1628;1400984, 1404153, 1407319, 1410497, 1500793, 1503999, 1506462, 1508949, 1700979, 1701040, 1701101, 1800933, 1800994, 1801056, 1804539, 1804600, 1804662;superseded
X59511400003/31;import_superseded;relacion superseded clara;INTERCOOLER;;585.000 kg EM;engine_16V4000M73.json;1401000;4;16V4000M73;151, 505, 859, 1214;1401000, 1404169, 1407338, 1410516;superseded
X59511400008;import_superseded;relacion superseded clara;HEAT SHIELD;;3.971 kg;engine_16V4000M73.json;1401004;8;16V4000M73, 16V4000M73L;136, 151, 505, 621, 859, 966, 1214, 1308;1401004, 1404173, 1407342, 1410520, 1500813, 1504019, 1506482, 1508967;superseded
X59611100003;import_superseded;relacion superseded clara;BRACKET LEFT;;35.222 kg;engine_16V4000M73.json;1401017;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;136, 151, 156, 505, 552, 621, 859, 948, 966, 1214, 1254, 1308, 1344, 1631;1401017, 1404186, 1407355, 1410533, 1500827, 1504033, 1506496, 1508981, 1701133, 1704873, 1708613, 1712362, 1801091, 1804697;superseded
X59611300003;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | relacion superseded clara;BRACKET RIGHT;;36.388 kg;engine_16V4000M73.json;1401018;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;136, 151, 156, 505, 552, 621, 859, 948, 966, 1214, 1254, 1308, 1344, 1631;1401018, 1404187, 1407356, 1410534, 1500828, 1504034, 1506497, 1508982, 1701134, 1704874, 1708614, 1712363, 1801092, 1804698;superseded
XP52711400023;import_superseded;relacion superseded clara;INTERCOOLER;;440.000 kg;engine_16V4000M73.json;1401026;4;16V4000M73;152, 506, 860, 1215;1401026, 1404195, 1407364, 1410542;superseded
X59612300016;import_superseded;conflictos detectados: weight_conflict | relacion superseded clara;INTAKE HOUSING;;14.860 kg EM;engine_16V4000M73.json;1401051;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;146, 159, 167, 513, 563, 632, 867, 959, 977, 1222, 1265, 1318, 1355, 1642;1401051, 1404220, 1407389, 1410567, 1500858, 1504065, 1506528, 1509012, 1701172, 1704912, 1708652, 1712401, 1801138, 1804744;superseded
X00043025;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict | ya existe en WordPress/product-export | relacion superseded clara;CHARGE-AIR LINE END MEMBER, RIGHT BR4000;;7.700 kg EM;engine_20V4000M93L.json;1801267;10;16V4000M73, 16V4000M73L, 20V4000M93L;159, 173, 527, 645, 881, 990, 1236, 1279, 1331, 1656;1401177, 1404346, 1407515, 1410693, 1500970, 1504177, 1506640, 1509124, 1801267, 1804873;superseded
5261800465/31;import_superseded;relacion superseded clara;OIL COOLER LR ACCEPTANCE 4000-03;;;engine_16V4000M73.json;1401542;4;16V4000M73;209, 563, 918, 1273;1401542, 1404711, 1407889, 1411067;superseded
X52718300038/31;import_superseded;relacion superseded clara;AUTOMATIC OIL FILTER;;;engine_16V4000M73.json;1401610;3;16V4000M73;219, 573, 928;1401610, 1404779, 1407957;superseded
X00031805;import_superseded;ya existe en WordPress/product-export | relacion superseded clara;SEALING RING BR 8000;;A13X18,0X1,5 DIN7603;engine_16V4000M73.json;1401653;3;16V4000M73;222, 576, 931;1401653, 1404822, 1408000;superseded
8691840034;import_superseded;acciones QA contradictorias para el mismo PN | estado QA requiere revision manual | conflictos detectados: designation_conflict, weight_conflict | relacion superseded clara;FILTERING SCREEN;;187.200 g;engine_16V4000M73.json;1401670;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;219, 222, 238, 576, 634, 705, 931, 1030, 1050, 1286, 1349, 1387, 1426, 1729;1401670, 1404839, 1408017, 1411196, 1501468, 1504675, 1507138, 1509626, 1701866, 1705606, 1709346, 1713091, 1802023, 1805682;superseded
