model,id,category,pn_final,pos_final,designation_final,source_page,fg_fgs_final,qa_revision_estado,qa_revision_accion
20V4000M93,1706954,missing_with_errors,100 X00E50700711 WIRING HARNESS F.ENGINE INTERFACE S4000M73-93 1 pc 1.980 kg M. LIMA _ M. EMU,566,,748,507-98,pendiente,revisar
20V4000M93,1706954,missing_pending_revision,100 X00E50700711 WIRING HARNESS F.ENGINE INTERFACE S4000M73-93 1 pc 1.980 kg M. LIMA _ M. EMU,566,,748,507-98,pendiente,revisar
20V4000M93,1706978,missing_with_errors,30033039040,350,0,751,507-98,pendiente,revisar
20V4000M93,1706978,missing_pending_revision,30033039040,350,0,751,507-98,pendiente,revisar
20V4000M93,1706992,missing_with_errors,X00E50200860 X00E50200861,210 220,SINGLE CONDUCTOR SINGLE CONDUCTOR,752,507-98,pendiente,revisar
20V4000M93,1706992,missing_pending_revision,X00E50200860 X00E50200861,210 220,SINGLE CONDUCTOR SINGLE CONDUCTOR,752,507-98,pendiente,revisar
20V4000M93,1707055,missing_with_errors,40 X00E50206654 ENGINE MONITORING EMU8-02 / URL 1 pc 4.627 kg EMU8-02 MIT URLADER 25MHZ,570,,757,508-10,pendiente,revisar
20V4000M93,1707055,missing_pending_revision,40 X00E50206654 ENGINE MONITORING EMU8-02 / URL 1 pc 4.627 kg EMU8-02 MIT URLADER 25MHZ,570,,757,508-10,pendiente,revisar
20V4000M93,1707066,missing_pending_revision,1300 X59650700003 RETAINER TOP,1300,,763,508-82,ok,copia
20V4000M93,1707067,missing_pending_revision,1350 X59550200005 RETAINER BOTTOM,1350,,763,508-82,ok,copia
20V4000M93,1707067,missing_probably_merged,1350 X59550200005 RETAINER BOTTOM,1350,,763,508-82,ok,copia
20V4000M93,1707073,missing_with_errors,X00E50201047GROUND/EARTH LIN,1700,,763,508-82,pendiente,revisar
20V4000M93,1707073,missing_pending_revision,X00E50201047GROUND/EARTH LIN,1700,,763,508-82,pendiente,revisar
20V4000M93,1707082,missing_pending_revision,2200 X59550700025 RETAINER F. WIRING HARNESS,2200,,763,508-82,ok,copia
20V4000M93,1707083,missing_pending_revision,2250 X59550700026 RETAINER F. WIRING HARNESS,2250,,763,508-82,ok,copia
20V4000M93,1707084,missing_pending_revision,2350 X59650700014 RETAINER F. WIRING HARNESS,2350,,763,508-82,ok,copia
20V4000M93,1707093,missing_pending_revision,2950 X59550700014 RETAINER F. WIRING HARNESS,2950,,763,508-82,ok,copia
20V4000M93,1707097,missing_pending_revision,3150 X59550700016 RETAINER F. WIRING HARNESS,3150,,763,508-82,ok,copia
20V4000M93,1707102,missing_pending_revision,2450 000125010524,3450,,763,508-82,ok,copia
20V4000M93,1707129,missing_pending_revision,4300 X59650700012 RETAINER F. WIRING HARNESS,4300,,764,508-82,ok,copia
20V4000M93,1707133,missing_pending_revision,4460 X59650700018 RETAINER F. WIRING HARNESS,4460,,764,508-82,ok,copia
20V4000M93,1707142,missing_pending_revision,4500 X59650700011 RETAINER F. WIRING HARNESS,4500,,764,508-82,ok,copia
20V4000M93,1707145,missing_pending_revision,4650 X59650700016 RETAINER F. WIRING HARNESS,4650,,764,508-82,ok,copia
20V4000M93,1707149,missing_pending_revision,4850 X52850700016 STRIP F. WIRING HARNESS,4850,,764,508-82,ok,copia
20V4000M93,1707168,missing_pending_revision,3955 000000003021,5750,,764,508-82,ok,copia
20V4000M93,1707172,missing_pending_revision,5950 X59450700011 BRACKET WIRING HARNESS,5950,,765,508-82,ok,copia
20V4000M93,1707189,missing_pending_revision,6500 X59450700031 RETAINER F. WIRING HARNESS,6500,,765,508-82,ok,copia
20V4000M93,1707190,missing_pending_revision,6550 X59699100058 PLUG,6550,,765,508-82,ok,copia
20V4000M93,1707194,missing_pending_revision,7095 X59499100047 PLUG,7095,,765,508-82,ok,copia
20V4000M93,1707195,missing_pending_revision,7100 X59450700152 RETAINER F. WIRING HARNESS,7100,,765,508-82,ok,copia
20V4000M93,1707198,missing_pending_revision,7200 X52850700017 STRIP F. WIRING HARNESS,7200,,765,508-82,ok,copia
20V4000M93,1707219,missing_pending_revision,5950 X59450700011 BRACKET WIRING HARNESS,8400,,765,508-82,ok,copia
20V4000M93,1707226,missing_pending_revision,8650 X59450700011 BRACKET WIRING HARNESS,8650,,766,508-82,ok,copia
20V4000M93,1707231,missing_pending_revision,8650 X59450700011 BRACKET WIRING HARNESS,8900,,766,508-82,ok,copia
20V4000M93,1707241,missing_pending_revision,8650 X59450700011 BRACKET WIRING HARNESS,9250,,766,508-82,ok,copia
20V4000M93,1707350,missing_with_errors,22502300235,200021002200,0,786,508-82,pendiente,revisar
20V4000M93,1707350,missing_pending_revision,22502300235,200021002200,0,786,508-82,pendiente,revisar
20V4000M93,1707386,missing_pending_revision,1500 X59550700026 RETAINER F. WIRING HARNESS,1500,,788,508-82,ok,copia
20V4000M93,1707391,missing_pending_revision,1500 X59550700026 RETAINER F. WIRING HARNESS,2000,,788,508-82,ok,copia
20V4000M93,1707420,missing_with_errors,50 B00E50201528/S0002 MONITOR WITH SOFTWARE EIM 2-02 1 pc 3.938 kg,595,,792,508-95,pendiente,revisar
20V4000M93,1707420,missing_pending_revision,50 B00E50201528/S0002 MONITOR WITH SOFTWARE EIM 2-02 1 pc 3.938 kg,595,,792,508-95,pendiente,revisar
20V4000M93,1707444,missing_pending_revision,916016012200,420,CLAMP,793,508-95,ok,copia
20V4000M93,1707445,missing_with_errors,PLUG-IN BOARD LOWER 150 B00E50200605/S0001 CIB 5-01 1 pc 1.715 kg PART,596,,793,508-95,pendiente,revisar
20V4000M93,1707445,missing_pending_revision,PLUG-IN BOARD LOWER 150 B00E50200605/S0001 CIB 5-01 1 pc 1.715 kg PART,596,,793,508-95,pendiente,revisar
20V4000M93,1707456,missing_with_errors,0005327956 TRANSFORMER X00009977 2-COMP. SILIC.RUBBER,160 220,,795,508-95,pendiente,revisar
20V4000M93,1707456,missing_pending_revision,0005327956 TRANSFORMER X00009977 2-COMP. SILIC.RUBBER,160 220,,795,508-95,pendiente,revisar
20V4000M93,1707465,missing_with_errors,200 X00E50205179 CONNECTING CABLE FOR AIR START BR4000M23-M63 1 pc 400.000 g 5M XY1.X-Y01,600,,798,515-90,pendiente,revisar
20V4000M93,1707465,missing_pending_revision,200 X00E50205179 CONNECTING CABLE FOR AIR START BR4000M23-M63 1 pc 400.000 g 5M XY1.X-Y01,600,,798,515-90,pendiente,revisar
20V4000M93,1707466,missing_with_errors,"120 X00E50206357 CONNECTING CABLE FOR AIR START BR4000M23-M63 1 pc 700.000 g 10M, EINSEITIG STECKER",601,,798,515-90,pendiente,revisar
20V4000M93,1707466,missing_pending_revision,"120 X00E50206357 CONNECTING CABLE FOR AIR START BR4000M23-M63 1 pc 700.000 g 10M, EINSEITIG STECKER",601,,798,515-90,pendiente,revisar
20V4000M93,1707532,missing_with_errors,60 CRANKCASE 20V4000M93L 1 pc 2547.000 k EM,615,,815,011-05,pendiente,revisar
20V4000M93,1707532,missing_pending_revision,60 CRANKCASE 20V4000M93L 1 pc 2547.000 k EM,615,,815,011-05,pendiente,revisar
20V4000M93,1707836,missing_with_errors,X59603100002/24,641 10,CRANKSHAFT CCS ACCEPTANCE,852,031-05,ok,copia
20V4000M93,1707836,missing_pending_revision,X59603100002/24,641 10,CRANKSHAFT CCS ACCEPTANCE,852,031-05,ok,copia
20V4000M93,1707836,missing_without_assets,X59603100002/24,641 10,CRANKSHAFT CCS ACCEPTANCE,852,031-05,ok,copia
20V4000M93,1707955,missing_with_errors,CYLINDER HEAD W/VALVE 10 X52404100177 1 pc 46.588 kg EM GUIDES,662,,870,041-05,pendiente,revisar
20V4000M93,1707955,missing_pending_revision,CYLINDER HEAD W/VALVE 10 X52404100177 1 pc 46.588 kg EM GUIDES,662,,870,041-05,pendiente,revisar
20V4000M93,1708044,missing_with_errors,20 XP52707300006 CONTROL BLOCK 1 pc 5.240 kg,680,,891,073-05,pendiente,revisar
20V4000M93,1708044,missing_pending_revision,20 XP52707300006 CONTROL BLOCK 1 pc 5.240 kg,680,,891,073-05,pendiente,revisar
20V4000M93,1708399,missing_with_errors,10 X52810100041BEARING HOUSING ZR175 1 pc 16.050 kg,713,,932,101-01,pendiente,revisar
20V4000M93,1708399,missing_pending_revision,10 X52810100041BEARING HOUSING ZR175 1 pc 16.050 kg,713,,932,101-01,pendiente,revisar
20V4000M93,1708400,missing_with_errors,190 X59610100101THRUST BEARING 1 pc 355.700 g,714,,932,101-01,pendiente,revisar
20V4000M93,1708400,missing_pending_revision,190 X59610100101THRUST BEARING 1 pc 355.700 g,714,,932,101-01,pendiente,revisar
20V4000M93,1708401,missing_with_errors,360 X59610100058COMPRESSOR HOUSING A/R=1.91CM 1 pc 37.900 kg EM,715,,932,101-01,pendiente,revisar
20V4000M93,1708401,missing_pending_revision,360 X59610100058COMPRESSOR HOUSING A/R=1.91CM 1 pc 37.900 kg EM,715,,932,101-01,pendiente,revisar
20V4000M93,1708627,missing_with_errors,10 XP59611400054 COOLER CORE 1 pc,723,,950,114-05,pendiente,revisar
20V4000M93,1708627,missing_pending_revision,10 XP59611400054 COOLER CORE 1 pc,723,,950,114-05,pendiente,revisar
20V4000M93,1709000,missing_with_errors,1370 X56912300043,735,ACTUATING CYLINDER HEX SCREW CLEVIS ARTICULATED BEARING FOR FLAP CONTROL LEVER F/EXH FLAP CONTROL SCREW HEX SCREW PIN SPRING NUT RETAINER SPACER WASHER HEX SCREW WASHER HEX SCREW,988,143-05,pendiente,revisar
20V4000M93,1709000,missing_pending_revision,1370 X56912300043,735,ACTUATING CYLINDER HEX SCREW CLEVIS ARTICULATED BEARING FOR FLAP CONTROL LEVER F/EXH FLAP CONTROL SCREW HEX SCREW PIN SPRING NUT RETAINER SPACER WASHER HEX SCREW WASHER HEX SCREW,988,143-05,pendiente,revisar
20V4000M93,1709117,missing_with_empty_pos,X52617300001,,STARTER AIR LEFT SIDE,1007,173-05,ok,copia
20V4000M93,1709117,missing_with_errors,X52617300001,,STARTER AIR LEFT SIDE,1007,173-05,ok,copia
20V4000M93,1709117,missing_pending_revision,X52617300001,,STARTER AIR LEFT SIDE,1007,173-05,ok,copia
20V4000M93,1709177,missing_with_empty_pos,15 5281700102,,VALVE AIR STARTER SCREW-FITTING UNION FOR COMPRESSED AIR 69262 2015-07,1010,173-10,pendiente,revisar
20V4000M93,1709177,missing_with_errors,15 5281700102,,VALVE AIR STARTER SCREW-FITTING UNION FOR COMPRESSED AIR 69262 2015-07,1010,173-10,pendiente,revisar
20V4000M93,1709177,missing_pending_revision,15 5281700102,,VALVE AIR STARTER SCREW-FITTING UNION FOR COMPRESSED AIR 69262 2015-07,1010,173-10,pendiente,revisar
20V4000M93,1709324,missing_with_errors,130 XP52818300023MAINTENANCE KIT 1 pc 1.720 kg,781,,1029,183-07,pendiente,revisar
20V4000M93,1709324,missing_pending_revision,130 XP52818300023MAINTENANCE KIT 1 pc 1.720 kg,781,,1029,183-07,pendiente,revisar
20V4000M93,1709324,missing_without_assets,130 XP52818300023MAINTENANCE KIT 1 pc 1.720 kg,781,,1029,183-07,pendiente,revisar
20V4000M93,1709353,missing_with_errors,20 XP59600600003 GASKET KIT 1 pc 0.130 kg,782,,1031,183-07,pendiente,revisar
20V4000M93,1709353,missing_pending_revision,20 XP59600600003 GASKET KIT 1 pc 0.130 kg,782,,1031,183-07,pendiente,revisar
20V4000M93,1709449,missing_with_errors,18502050225,6250,0,1042,185-10,pendiente,revisar
20V4000M93,1709449,missing_pending_revision,18502050225,6250,0,1042,185-10,pendiente,revisar
20V4000M93,1709450,missing_with_errors,57001800,6300,,1042,185-10,pendiente,revisar
20V4000M93,1709450,missing_pending_revision,57001800,6300,,1042,185-10,pendiente,revisar
20V4000M93,1709451,missing_with_errors,55501800210,6350,0,1042,185-10,pendiente,revisar
20V4000M93,1709451,missing_pending_revision,55501800210,6350,0,1042,185-10,pendiente,revisar
20V4000M93,1709452,missing_with_errors,79007800,7100,,1042,185-10,pendiente,revisar
20V4000M93,1709452,missing_pending_revision,79007800,7100,,1042,185-10,pendiente,revisar
20V4000M93,1709453,missing_with_errors,69002900275,7450,,1042,185-10,pendiente,revisar
20V4000M93,1709453,missing_pending_revision,69002900275,7450,,1042,185-10,pendiente,revisar
20V4000M93,1709454,missing_with_errors,76002950270,7500,0,1042,185-10,pendiente,revisar
20V4000M93,1709454,missing_pending_revision,76002950270,7500,0,1042,185-10,pendiente,revisar
20V4000M93,1709455,missing_with_errors,80007950,8200,,1042,185-10,pendiente,revisar
20V4000M93,1709455,missing_pending_revision,80007950,8200,,1042,185-10,pendiente,revisar
20V4000M93,1709456,missing_with_errors,67503800,8250,,1042,185-10,pendiente,revisar
20V4000M93,1709456,missing_pending_revision,67503800,8250,,1042,185-10,pendiente,revisar
20V4000M93,1709457,missing_with_errors,37504150,8300,,1042,185-10,pendiente,revisar
20V4000M93,1709457,missing_pending_revision,37504150,8300,,1042,185-10,pendiente,revisar
20V4000M93,1709458,missing_with_errors,36003900,8850,,1042,185-10,pendiente,revisar
20V4000M93,1709458,missing_pending_revision,36003900,8850,,1042,185-10,pendiente,revisar
20V4000M93,1709917,missing_with_errors,10901590,1080,,1074,202-65,pendiente,revisar
20V4000M93,1709917,missing_pending_revision,10901590,1080,,1074,202-65,pendiente,revisar
20V4000M93,1709917,missing_probably_merged,10901590,1080,,1074,202-65,pendiente,revisar
20V4000M93,1709918,missing_with_errors,14601680,1410,,1074,202-65,pendiente,revisar
20V4000M93,1709918,missing_pending_revision,14601680,1410,,1074,202-65,pendiente,revisar
20V4000M93,1709919,missing_with_errors,10201520,1550,,1074,202-65,pendiente,revisar
20V4000M93,1709919,missing_pending_revision,10201520,1550,,1074,202-65,pendiente,revisar
20V4000M93,1709920,missing_with_errors,26802386,2370,,1076,202-65,pendiente,revisar
20V4000M93,1709920,missing_pending_revision,26802386,2370,,1076,202-65,pendiente,revisar
20V4000M93,1709921,missing_with_errors,26502760,2470,,1076,202-65,pendiente,revisar
20V4000M93,1709921,missing_pending_revision,26502760,2470,,1076,202-65,pendiente,revisar
20V4000M93,1709922,missing_with_errors,25002640,2480,,1076,202-65,pendiente,revisar
20V4000M93,1709922,missing_pending_revision,25002640,2480,,1076,202-65,pendiente,revisar
20V4000M93,1709923,missing_with_errors,23822310,2620,,1076,202-65,pendiente,revisar
20V4000M93,1709923,missing_pending_revision,23822310,2620,,1076,202-65,pendiente,revisar
20V4000M93,1709924,missing_with_errors,25702550,2625,,1076,202-65,pendiente,revisar
20V4000M93,1709924,missing_pending_revision,25702550,2625,,1076,202-65,pendiente,revisar
20V4000M93,1709979,missing_with_empty_pos,60 5282000258,,BRACKET WASHER HEX SCREW CLAMP HALF TU GROMMET HEX SCREW VENT LINE CLAMP HALF TU GROMMET VENT LINE CLAMP HALF TU GROMMET WASHER HEX SCREW VENT LINE CLAMP HALF TU GROMMET HEX SCREW,1077,202-65,pendiente,revisar
20V4000M93,1709979,missing_with_errors,60 5282000258,,BRACKET WASHER HEX SCREW CLAMP HALF TU GROMMET HEX SCREW VENT LINE CLAMP HALF TU GROMMET VENT LINE CLAMP HALF TU GROMMET WASHER HEX SCREW VENT LINE CLAMP HALF TU GROMMET HEX SCREW,1077,202-65,pendiente,revisar
20V4000M93,1709979,missing_pending_revision,60 5282000258,,BRACKET WASHER HEX SCREW CLAMP HALF TU GROMMET HEX SCREW VENT LINE CLAMP HALF TU GROMMET VENT LINE CLAMP HALF TU GROMMET WASHER HEX SCREW VENT LINE CLAMP HALF TU GROMMET HEX SCREW,1077,202-65,pendiente,revisar
20V4000M93,1710034,missing_with_empty_pos,710 5569970674,,FITTING TEE VENT LINE CLAMP HALF TUBE GROMMET HEX SCREW RETAINER WASHER HEX SCREW RETAINER WASHER HEX SCREW CLAMP HALF TUBE GROMMET HEX SCREW RETAINER WASHER HEX SCREW RETAINER WASHER HEX SCREW VENT LINE VENT LINE CLAMP HALF TUBE GROMMET,1078,202-65,pendiente,revisar
20V4000M93,1710034,missing_with_errors,710 5569970674,,FITTING TEE VENT LINE CLAMP HALF TUBE GROMMET HEX SCREW RETAINER WASHER HEX SCREW RETAINER WASHER HEX SCREW CLAMP HALF TUBE GROMMET HEX SCREW RETAINER WASHER HEX SCREW RETAINER WASHER HEX SCREW VENT LINE VENT LINE CLAMP HALF TUBE GROMMET,1078,202-65,pendiente,revisar
20V4000M93,1710034,missing_pending_revision,710 5569970674,,FITTING TEE VENT LINE CLAMP HALF TUBE GROMMET HEX SCREW RETAINER WASHER HEX SCREW RETAINER WASHER HEX SCREW CLAMP HALF TUBE GROMMET HEX SCREW RETAINER WASHER HEX SCREW RETAINER WASHER HEX SCREW VENT LINE VENT LINE CLAMP HALF TUBE GROMMET,1078,202-65,pendiente,revisar
20V4000M93,1710504,missing_with_errors,X00E50700482 ON-ENGINE SEN WIRING HARNE X00E50700781,135 151,,1134,507-98,pendiente,revisar
20V4000M93,1710504,missing_pending_revision,X00E50700482 ON-ENGINE SEN WIRING HARNE X00E50700781,135 151,,1134,507-98,pendiente,revisar
20V4000M93,1710519,missing_with_errors,X00E50201372TEMPERATURE X00E50201372TEMPERATURE,355 365,,1134,507-98,pendiente,revisar
20V4000M93,1710519,missing_pending_revision,X00E50201372TEMPERATURE X00E50201372TEMPERATURE,355 365,,1134,507-98,pendiente,revisar
20V4000M93,1710520,missing_with_errors,X00E50201372TEMPERATURE 0005356430 TEMPERATURE,380 405,,1134,507-98,pendiente,revisar
20V4000M93,1710520,missing_pending_revision,X00E50201372TEMPERATURE 0005356430 TEMPERATURE,380 405,,1134,507-98,pendiente,revisar
20V4000M93,1710546,missing_with_errors,0005356430 TEMPERATURE SENS 0005356430 TEMPERATURE SENS,1080 1100,,1135,507-98,pendiente,revisar
20V4000M93,1710546,missing_pending_revision,0005356430 TEMPERATURE SENS 0005356430 TEMPERATURE SENS,1080 1100,,1135,507-98,pendiente,revisar
20V4000M93,1710549,missing_with_errors,0005356430 TEMPERATURE SENS 0005359960 THERMOCOUPLE,1120 1290,,1135,507-98,pendiente,revisar
20V4000M93,1710549,missing_pending_revision,0005356430 TEMPERATURE SENS 0005359960 THERMOCOUPLE,1120 1290,,1135,507-98,pendiente,revisar
20V4000M93,1710589,missing_with_errors,0005359960 0005359960,1410 1430,THERMOCOUPLE THERMOCOUPLE,1136,507-98,pendiente,revisar
20V4000M93,1710589,missing_pending_revision,0005359960 0005359960,1410 1430,THERMOCOUPLE THERMOCOUPLE,1136,507-98,pendiente,revisar
20V4000M93,1710594,missing_with_errors,0005359960 0005359960,1500 1520,THERMOCOUPLE THERMOCOUPLE,1136,507-98,pendiente,revisar
20V4000M93,1710594,missing_pending_revision,0005359960 0005359960,1500 1520,THERMOCOUPLE THERMOCOUPLE,1136,507-98,pendiente,revisar
20V4000M93,1710599,missing_with_errors,0005359960 0005359960,1580 1600,THERMOCOUPLE THERMOCOUPLE,1136,507-98,pendiente,revisar
20V4000M93,1710599,missing_pending_revision,0005359960 0005359960,1580 1600,THERMOCOUPLE THERMOCOUPLE,1136,507-98,pendiente,revisar
20V4000M93,1710604,missing_with_errors,0005359960 0005359960,1660 1680,THERMOCOUPLE THERMOCOUPLE Bus,1136,507-98,pendiente,revisar
20V4000M93,1710604,missing_pending_revision,0005359960 0005359960,1660 1680,THERMOCOUPLE THERMOCOUPLE Bus,1136,507-98,pendiente,revisar
20V4000M93,1710635,missing_with_errors,0095318880 0035311185,200 210,CABLE BLADE CONNECT,1140,507-98,pendiente,revisar
20V4000M93,1710635,missing_pending_revision,0095318880 0035311185,200 210,CABLE BLADE CONNECT,1140,507-98,pendiente,revisar
20V4000M93,1710666,missing_with_errors,0185317083 0025319085,510 520,CONNECTOR BLADE CONNECT,1140,507-98,pendiente,revisar
20V4000M93,1710666,missing_pending_revision,0185317083 0025319085,510 520,CONNECTOR BLADE CONNECT,1140,507-98,pendiente,revisar
20V4000M93,1710679,missing_with_errors,30 X00E50207657 CABLE W/MALE CONNECTOR F33 DIN 72585 1 pc 1.000 kg L=25M,862,,1142,507-98,pendiente,revisar
20V4000M93,1710679,missing_pending_revision,30 X00E50207657 CABLE W/MALE CONNECTOR F33 DIN 72585 1 pc 1.000 kg L=25M,862,,1142,507-98,pendiente,revisar
